feo_cohort,segment,enrol_status,click_cohort,imp_source,product_name,enrols,impression_count,click_count,payout,conversion_count
2025-06-30,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,kashkick,11468,1998,61,21.0,7
2025-06-30,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cleo,11468,140,16,,0
2025-06-30,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,brigit,11468,4,1,,0
2025-06-30,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,kashkick,11468,31,30,6.0,2
2025-09-08,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,brigit,9023,6,4,,0
2025-06-30,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,brigit,11468,1858,767,580.0,29
2025-06-30,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,current,11468,6036,730,702.2024999999996,103
2025-09-08,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,brigit,9023,1188,275,160.0,8
2025-09-08,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,9023,2013,1141,279.5174999999999,41
2025-09-08,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,free_cash,9023,2236,87,84.0,12
2025-06-30,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,free_cash,11468,3,0,,0
2025-06-30,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,ndr,11468,366,16,,0
2025-06-30,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,cleo,11468,167,19,11.25,1
2025-09-08,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,kashkick,9023,1,0,,0
2025-09-08,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,personal_loans,9023,411,58,55.71117,30
2025-06-30,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,cash_advance,11468,20,15,,0
2025-06-30,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,personal_loans,11468,39,36,47.45223000000001,25
2025-09-08,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,earnin,9023,6,0,,0
2025-06-30,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,debt_relief,11468,1,1,,0
2025-09-08,NS2 & all CS,Enrolled,1. W1,9. COMMS,current,9023,40,40,6.8175,1
2025-09-08,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,personal_loans,9023,23,21,13.360035,16
2025-09-08,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,free_cash,9023,1188,29,21.0,3
2025-06-30,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,free_cash,11468,16,15,,0
2025-09-08,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,debt_relief,9023,7,0,,0
2025-09-08,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,brigit,9023,1,0,,0
2025-06-30,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cash_advance,11468,1752,247,199.5,7
2025-09-08,NS2 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,pre_qual_cc,9023,1,0,,0
2025-07-21,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,kashkick,14373,19,2,,0
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,personal_loans,5645,21,21,44.23403999999999,15
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,my_lending_wallet,5243,282,0,,0
2025-09-01,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,kashkick,5372,885,213,15.0,1
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,kashkick,5645,12,10,,0
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,current,5243,199,185,115.89750000000001,17
2025-09-01,NS1/3 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,free_cash,5372,7,7,7.0,1
2025-07-21,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,personal_loans,14373,4597,762,580.8698930549999,236
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,lending_for_bad_credit,5645,85,1,,0
2025-07-21,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,kashkick,14373,70,15,,0
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,kashkick,5645,79,8,,0
2025-09-01,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,5kfunds,5372,82,0,,0
2025-07-21,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,lending_for_bad_credit,14373,56,0,,0
2025-09-01,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,personal_loans,5372,359,52,166.65473999999998,26
2025-07-21,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,brigit,14373,7809,2681,1020.0,51
2025-09-01,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,debt_relief,5372,3744,37,,0
2026-02-16,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,credit_card_omf,5243,1,1,,0
2026-02-16,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,debt_relief,5243,557,1,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,current,5645,3804,560,422.68499999999983,62
2025-09-01,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,current,5372,751,117,74.9925,11
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,ndr,5645,574,14,,0
2026-02-16,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,kashkick,5243,5,2,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,5645,1524,859,163.61999999999995,24
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cash_advance,5645,1060,166,171.0,6
2025-07-21,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,upgrade_personal_loan,14373,3,3,,0
2025-09-01,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,my_lending_wallet,5372,1,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,super_money,5645,5,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,personal_loans,5645,1084,257,351.25711500000017,61
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,5645,71,28,213.681885,8
2025-07-21,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,current,14373,643,623,477.2249999999998,70
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,personal_loans,5243,185,13,3.2805,5
2025-09-01,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,free_cash,5372,751,16,7.0,1
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,debt_relief,5645,4,3,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,personal_loans,5243,481,82,18.471915,18
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,5kfunds,5645,85,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,free_cash,5645,835,23,,0
2025-09-01,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,brigit,5372,1165,281,340.0,17
2025-09-01,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,debt_relief,5372,5,5,,0
2025-09-01,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,credit_card_omf,5372,2,2,,0
2025-07-21,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,debt_relief,14373,2,2,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,personal_loans,5645,191,187,326.0122650000001,78
2025-09-01,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,5372,456,456,184.42701,67
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,kashkick,5645,3804,102,35.0,5
2025-07-21,NS2 & all CS,Enrolled,1. W1,9. COMMS,debt_relief,14373,81,81,,0
2025-07-21,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,brigit,14373,8,2,,0
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,cash_advance,5243,1711,92,83.25,3
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,amone_step_card,5243,367,5,,0
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,current,5243,67,23,13.635,2
2025-09-01,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,personal_loans,5372,6,6,18.68958,3
2025-07-21,NS2 & all CS,Enrolled,4. Longtail,9. COMMS,personal_loans,14373,1,1,,0
2025-09-01,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,current,5372,22,22,6.8175,1
2025-07-21,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,super_money,14373,2345,142,26.598,4
2025-07-21,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,earnin,14373,1287,18,,0
2025-08-11,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,kashkick,5645,34,31,,0
2025-09-01,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5kfunds,5372,1,0,,0
2025-07-21,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick,14373,2879,63,66.0,6
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,credit_card_omf,5645,1,1,,0
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,kashkick,5645,9,9,,0
2025-09-01,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,debt_relief,5372,6,6,,0
2025-07-21,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,kashkick_engine,14373,5,0,,0
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,current,5645,168,76,6.8175,1
2025-07-21,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,debt_relief,14373,1710,17,,0
2025-08-11,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,personal_loans,5645,25,25,19.376039999999996,11
2025-08-11,NS1/3 & all CS,Enrolled,3. M3,9. COMMS,kashkick,5645,5,5,,0
2025-09-01,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,auto_insurance,5372,293,0,,0
2025-09-01,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,brigit,5372,1,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,kashkick,5243,6,6,,0
2025-07-21,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,brigit,14373,1,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,5243,274,120,54.27975,12
2025-07-21,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,personal_loans,14373,1440,312,838.0469176080002,221
2025-09-01,NS1/3 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,brigit,5372,7,6,,0
2025-07-21,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,amone_step_card,14373,71,1,,0
2026-01-12,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,debt_relief,12705,3211,27,,0
2026-01-12,NS2 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,engine_credit_card,12705,47,9,,0
2025-07-14,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,my_lending_wallet,7059,26,0,,0
2026-01-19,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,kashkick,5667,19,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,debt_relief,5976,1638,11,,0
2025-07-14,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,debt_relief,7059,2,0,,0
2026-01-19,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,ndr,5667,1045,8,,0
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,kashkick,5976,42,7,,0
2025-10-20,NS1/3 & all CS,Enrolled,4. Longtail,2. FUNNEL_TWO,current,5976,45,22,13.635,2
2026-01-12,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,12705,3489,3225,2256.592500000003,331
2025-07-14,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,brigit,7059,1747,334,300.0,15
2026-01-12,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,kashkick,12705,53,16,,0
2025-10-20,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,personal_loans,5976,68,6,9.031500000000001,3
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,personal_loans,5976,162,14,17.080695,7
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,brigit,5976,783,522,60.0,3
2026-01-19,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick,5667,1778,20,,0
2025-07-14,NS1/3 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,debt_relief,7059,1,1,,0
2026-01-12,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,personal_loans,12705,5,5,,0
2026-01-19,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,personal_loans,5667,525,76,46.976789999999994,13
2026-01-12,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,engine_credit_card,12705,441,5,,0
2026-01-19,NS1/3 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,engine_credit_card,5667,8,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,auto_insurance,5976,875,0,,0
2026-01-12,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,debt_relief,12705,1,1,,0
2025-07-14,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,7059,436,402,293.1524999999999,43
2026-01-19,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,free_cash,5667,3508,99,63.0,9
2025-07-14,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,kashkick,7059,1337,37,6.0,2
2026-01-12,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,credit_card_omf,12705,6,6,,0
2026-01-12,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cash_advance,12705,2266,188,85.5,3
2025-07-14,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,personal_loans,7059,812,66,234.530145,52
2025-07-14,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,personal_loans,7059,31,8,2.654085,2
2025-07-14,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,earnin,7059,125,2,,0
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,free_cash,5976,16,13,,0
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,personal_loans,5976,13,13,5.626695,8
2026-01-12,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,credit_card_omf,12705,21,21,,0
2025-10-20,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,personal_loans,5976,1,0,,0
2026-01-26,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,current,5507,502,449,347.6924999999999,51
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,personal_loans,5507,26,26,12.38577,9
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,my_lending_wallet,5507,98,1,0.6675,1
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,current,5507,94,40,27.27,4
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cash_advance,5507,949,68,28.5,1
2025-09-22,NS2 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,current,11709,61,28,6.8175,1
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,personal_loans,11709,16,16,38.245725,12
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,engine_credit_card,5507,567,88,,0
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_step_card,5507,138,2,,0
2025-09-22,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,11709,2102,1954,1302.1425000000004,191
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,5507,1510,1376,1172.61,172
2025-09-22,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,debt_relief,11709,10,10,,0
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,personal_loans,11709,317,61,41.987669999999994,37
2025-09-22,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,credit_card_omf,11709,15,15,,0
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,9. COMMS,personal_loans,5507,3,3,7.26525,2
2026-01-26,NS1/3 & all CS,Enrolled,2. W2-W4,9. COMMS,debt_relief,5507,2,2,,0
2025-09-22,NS2 & all CS,Enrolled,1. W1,9. COMMS,debt_relief,11709,92,92,,0
2026-01-26,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,debt_relief,5507,1807,7,,0
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,personal_loans,5507,2,1,,0
2025-09-22,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5kfunds,11709,33,0,,0
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,kashkick,5507,331,59,10.0,2
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,credit_card_omf,5507,13,11,,0
2025-09-22,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,11709,115,53,44.544914999999996,15
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,amone_step_card,11709,185,9,,0
2026-01-26,NS1/3 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,brigit,5507,248,125,20.0,1
2025-09-22,NS2 & all CS,Enrolled,3. M3,9. COMMS,personal_loans,11709,2,2,5.180999999999999,2
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,free_cash,5507,3510,99,112.0,16
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,ndr,5507,3510,34,,0
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,personal_loans,11709,32,32,14.29425,9
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,cash_advance,11709,1,0,,0
2025-09-22,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,free_cash,11709,65,56,70.0,10
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,free_cash,11709,17,16,14.0,2
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5kfunds,5507,362,4,1.74,2
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,personal_loans,11709,5,1,,0
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,kashkick,11709,1,1,,0
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,free_cash,11709,2439,135,189.0,27
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,current,5507,949,142,129.5325,19
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,personal_loans,11709,241,26,50.162924999999994,14
2025-09-22,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cash_advance,11709,2225,359,199.5,7
2026-01-26,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,ndr,5507,1807,7,,0
2026-01-26,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,personal_loans,5507,6,6,,0
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,current,11709,482,453,211.34249999999994,31
2025-09-22,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,current,11709,552,281,115.89749999999998,17
2025-09-22,NS2 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,brigit,11709,754,534,60.0,3
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,amone_kovo_card,11709,185,1,,0
2025-09-22,NS2 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,brigit,11709,33,22,,0
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,brigit,11709,68,45,20.0,1
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,current,5507,34,34,6.8175,1
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,free_cash,5507,949,15,7.0,1
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,current,11709,883,816,381.7799999999998,56
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,brigit,5507,949,149,120.0,6
2026-01-26,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick,5507,1807,17,,0
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,personal_loans,5507,119,25,36.68766,12
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,lending_for_bad_credit,11709,159,1,1.9125,1
2025-09-22,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,ndr,11709,6552,213,,0
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,ndr,11709,2439,85,,0
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,current,5507,1300,585,252.2474999999999,37
2025-09-22,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,credit_card_omf,11709,21,21,,0
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,ndr,5507,949,7,,0
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,personal_loans,5507,102,8,6.13725,4
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,current,5507,21,10,20.4525,3
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,brigit,11709,2439,453,320.0,16
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,personal_loans,5507,448,81,255.03687000000002,31
2025-09-22,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,debt_relief,11709,4,0,,0
2025-09-22,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,current,11709,1297,1222,688.5674999999997,101
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,cash_advance,11709,1180,103,142.5,5
2025-09-22,NS2 & all CS,Enrolled,1. W1,9. COMMS,current,11709,42,42,,0
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,debt_relief,11709,2439,23,,0
2025-09-22,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,kashkick_engine,11709,4,0,,0
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,cash_advance,5507,3510,265,342.0,12
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,auto_insurance,5507,138,0,,0
2025-09-22,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,ndr,11709,2225,74,,0
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,kashkick,5507,3510,39,,0
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,engine_credit_card,11709,185,3,,0
2025-09-22,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,brigit,11709,1,1,,0
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,amone_step_card,5507,1,1,,0
2025-09-22,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,personal_loans,11709,457,55,39.758354999999995,28
2025-09-22,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,current,11709,2225,247,136.34999999999997,20
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,debt_relief,5507,3510,20,19.278750000000002,1
2026-01-26,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,my_lending_wallet,5507,362,3,,0
2025-09-22,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,current,11709,2439,227,136.34999999999997,20
2026-01-26,NS1/3 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,engine_credit_card,5507,12,1,,0
2025-09-22,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,credit_card_omf,11709,3,3,,0
2025-09-08,NS1/3 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,personal_loans,4772,9,9,7.6295850000000005,5
2025-11-03,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,current,5819,22,22,,0
2025-09-08,NS1/3 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,free_cash,4772,6,5,21.0,3
2025-09-08,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick,4772,1342,21,5.0,1
2025-09-08,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,my_lending_wallet,4772,94,1,2.1075,1
2025-09-08,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,cash_advance,4772,1342,106,57.0,2
2025-09-08,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,brigit,4772,3,2,,0
2025-09-08,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,personal_loans,4772,656,142,424.272549,34
2025-09-08,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,brigit,4772,1342,192,80.0,4
2025-11-03,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,free_cash,5819,82,75,77.0,11
2025-11-03,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,free_cash,5819,1288,38,49.0,7
2025-09-08,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,cash_advance,4772,1,1,,0
2025-11-03,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,engine_credit_card,5819,46,1,,0
2025-11-03,NS1/3 & all CS,Enrolled,3. M3,9. COMMS,kashkick,5819,2,2,,0
